S1966,MIBURANI DAY,
S1967,CHANGALIKWA,
S1968,MSATA,
S1969,DUNDA,
S1970,MWEGA,
S1971,LUMUMA,
S1972,SEKWAO,
S1974,PARAKUYO,
S1975,GONGWE,
S1976,NAMATUHI,
S1977,NDONGOSI,
S1978,MHALULE,
S1979,SILI,
S1980,CHABURUMA,
S1981,HIRBADAW,
S1982,GETANUWAS,
S1983,KIRU,
S1984,AYATSEA,
S1985,AYALAGAYA,
S1986,IGOKELO,
S1987,WINO,
S1988,MAGAGULA,
S1989,LUPUNGA,
S1990,USONGELANI,
S1991,ISAKAMALIWA,
S1992,DINDUMA,
S1993,MCHICHIRA,
S1994,IWINDI,
S1995,MSHEWE,
S1996,NGASAMO,
S1997,OLELE,
S1998,BRAINY HEROES BOYS',
S1999,TUMO,
S2000,NAMKUKWE,
S2001,MWEMAGE,
S2002,NYAMTELELA,
S2003,NYAKAMWAGA,
S2004,ILUNGU,
S2005,IKHOHO,
S2006,MSAKWALO,
S2007,KIKUBIJI,
S2008,JAKAYA KIKWETE,
S2009,MASHEWA,
S2010,KIFAI MODERN,
S2012,ALI MCHUMO,
S2013,MITEJA,
S2014,NH'UNDURU,
S2015,SANJO,
S2016,KEMONDO,
S2017,KILULU,
S2018,BUSTANI DAY,
S2019,TANYA DAY,
S2020,NGARENI DAY,
S2021,HOLILI DAY,
S2022,MRAMBA DAY,
S2023,MAHAHA,
S2025,BETHSAIDA,
S2026,DAHANI,
S2027,MALYA,
S2028,MARINGENI,
S2029,SHUNGUBWENI,
S2030,BUYENZI,
S2031,KISASA,
S2032,CHINANGALI,
S2033,VIWANDANI,
S2034,MIYUJI,
S2035,KIKOMBO,
S2036,NTUCHI,
S2037,MAKATA,
S2038,KIKULYUNGU,
S2039,NGONGO,
S2040,MANDWANGA,
S2041,CHIUTA,
S2042,SAKAYO MOSHA,
S2043,GIRIKU,
S2044,IDUDA,
S2045,MANGI SINA,
S2046,KENTON TABATA,
S2047,BUSISI,
S2048,LUGATA,
S2049,ILIGAMBA,
S2050,NYANDEO,
S2051,KIYONGWILE,
S2052,MCHOMBE,
S2053,CHITA,
S2054,MATUNDU HILL,
S2055,MUTENGA,
S2056,LUHOLOLO,
S2057,MARIA NYERERE,
S2058,THOMAS NYIMBO,
S2059,NGULILO,
S2060,MAGHARE,
S2061,KAJUNJUMELE,
S2062,MASUKILA,
S2063,MWAYA,
S2064,NKUYU,
S2065,MBEBE,
S2066,IPUNGA,
S2067,MPEMBA,
S2068,ISANDULA,
S2069,MATIMIRA,
S2070,GUMBIRO,
S2071,LUCHILI,
S2072,MGOMBASI,
S2073,NANUNGU,
S2074,MSINDO,
S2075,BURUMA,
S2076,KIRIBA,
S2077,NYANJA,
S2078,MASABA,
S2079,BUTUGURI DAY,
S2080,WEGERO,
S2082,BUMASWA DAY,
S2083,BUKO,
S2084,MKIRIRA,
S2085,KILEO DAY,
S2086,KAKORA,
S2087,ISAKAMAWE,
S2088,ILOLANGULU,
S2089,IYOGELO,
S2090,LAGHANGA,
S2091,MWAMASHELE,
S2092,UKENYENGE,
S2093,BUBIKI,
S2094,DIDIA,
S2095,IMESELA,
S2096,USULE,
S2097,PANDAGICHIZA,
S2098,LYABUKANDE,
S2099,SAKASAKA,
S2100,MWAMANONGU,
S2101,MZALENDO,
S2102,LUFINGO,
S2103,ITALE,
S2104,BUPIGU,
S2105,NYALANJA,
S2106,MAHEMBE,
S2107,SOMANDA,
S2108,MWADOBANA DAY,
S2109,GASUMA,
S2110,MHUNZE,
S2111,MWASWALE,
S2112,BUMERA,
S2113,NYAKABINDI,
S2114,MTWIVILA,
S2115,WALLA,
S2116,NG'WAMABANZA,
S2117,IGALUKILO,
S2118,KONGOLO,
S2119,HARVEST MISSION,
S2120,KATUMA,
S2121,LUHUNGA,
S2122,MWAMBAO,
S2123,MAMBA DAY,
S2124,MBINGU,
S2125,RUNDUGAI,
S2126,BICHA,
S2127,KISESE,
S2129,HURUI,
S2130,DILAI,
S2131,JANGALO,
S2132,ITASWI,
S2133,SONGOLO,
S2134,KISULUNI,
S2135,LUHUNDWA,
S2136,MOUNT IGOVU,
S2137,KIMAGHAI,
S2138,VINGHAWE,
S2139,MASSA,
S2140,NKUMBA,
S2141,IPULI,
S2142,KAZE HILL,
S2143,CHEYO,
S2144,ITETEMIA,
S2145,TONGI,
S2146,KAMPALA,
S2147,HAMZA AZIZI ALLY MEMORIAL,
S2148,CHABUTWA,
S2149,PANGALE,
S2150,IGIGWA,
S2151,GOWEKO,
S2152,MAKAZI,
S2153,AQUINAS,
S2154,NITEKELA,
S2155,KISIWA,
S2156,KABAGWE,
S2157,MUHINDA,
S2158,NYAKIMUE,
S2159,MTO BUBU DAY,
S2160,CHANGAA,
S2161,KAAGYA,
S2162,KYAKA,
S2163,BUJUGO,
S2164,KILIMLILE,
S2165,KYAMULAILE,
S2166,KIROKA,
S2167,KINOLE,
S2168,TAWA,
S2169,KISEMU,
S2170,BWAKIRACHINI,
S2171,KISAKI,
S2172,MANDAKA DAY,
S2173,KIRYA DAY,
S2174,NKOMA DAY,
S2175,DR. ALI M. SHEIN,
S2176,MASINDA DAY,
S2177,MUHINTIRI,
S2178,GOLDEN RIDGE,
S2179,NTUNTU,
S2180,MAGNIFICAT,
S2182,UGHANDI,
S2183,MINYUGHE,
S2184,MWARU,
S2185,MUDIDA,
S2186,MTINKO,
S2187,WEMBERE,
S2188,MSISI,
S2189,IRISYA,
S2190,MAKURO,
S2191,MWANAMWEMA SHEIN,
S2192,KIMADOI,
S2193,KINTINKU,
S2194,MAKURU,
S2195,NKONKO,
S2196,HEKA,
S2197,MANYONI,
S2198,MTIPA,
S2199,MWANKOKO,
S2200,MTAMAA,
S2201,UNYAMIKUMBI,
S2202,MUNGUMAJI,
S2203,MANDEWA,
S2204,NDUGUTI,
S2205,KINYANGIRI,
S2206,MEASKRON,
S2207,KUNZUGU,
S2208,RUHANGA,
S2209,KASUNGAMILE,
S2210,ECKERNFORDE CAMBRIDGE,
S2211,MWILAMVYA,
S2212,MWESE,
S2213,USEVYA,
S2214,RUNGWA,
S2215,KALAMBO,
S2216,MAZOKA,
S2217,MPUNYULE,
S2218,NAHUKAHUKA,
S2219,NAMBAMBO,
S2220,NAIPANGA,
S2221,NAIPINGO,
S2222,MARAMBO,
S2223,IWAMBI,
S2224,MLAFU,
S2225,UHAMBINGETO,
S2226,MASISIWE,
S2227,KITOWO,
S2228,KILOLE DAY,
S2229,MADEGE,
S2230,NDAMA,
S2231,CHAKARURU,
S2232,NYAKAHANGA,
S2233,KAYANGA,
S2234,RUHINDA,
S2235,NKWENDA,
S2236,NTARE,
S2237,KIHANGA,
S2238,NYAMILIMA,
S2239,NYABUSOZI,
S2240,MAKURUGUSI,
S2241,ILEMELA,
S2242,NYALUHANDE DAY,
S2243,ITUMBILI,
S2244,LAMADI,
S2245,KITUMBA,
S2246,LEMIRA DAY,
S2247,MARIRE DAY,
S2248,MUKWASA DAY,
S2249,FUKA,
S2250,MBUZII,
S2251,MAYO DAY,
S2252,ALOYSIUS,
S2253,PONGWE,
S2254,KIHERE,
S2255,POTWE DAY,
S2256,MANZA DAY,
S2257,MJI MPYA,
S2258,REGINALD MENGI,
S2259,MARY NAGU,
S2260,MASAKTA,
S2261,DANIEL NOUD,
S2262,WARETA,
S2263,GISAMBALANG,
S2264,HANANG,
S2265,ELERAI,
S2267,MIHINGO,
S2268,LUGONGO,
S2269,BUSANGUMUGU,
S2270,MUKITUNTU,
S2271,MWAMALOLE,
S2272,MWABUMA,
S2273,PAJI,
S2274,LINGEKA,
S2275,LUBIGA,
S2276,ST. IRENE MEDELI,
S2277,BUSI,
S2278,MACECHU,
S2280,UNGULU,
S2281,MTANDI,
S2282,IKINGA,
S2283,NKUNGA,
S2284,MTAMBULA,
S2285,MNINGA,
S2286,KINYANAMBO,
S2287,NYAIBARA,
S2288,KIBASUKA,
S2289,NYIHARA,
S2290,NYAMAGARO,
S2291,CHANZURU,
S2292,MSOWERO,
S2293,MAGUBIKE,
S2294,RUPONDA,
S2295,SAKINA,
S2296,MSANZI,
S2297,NDORWE,
S2300,MTIMBWE,
S2301,BUNJU,
S2302,KAMWALA,
S2303,NYIENDO,
S2304,SEJELI,
S2305,MURANDA,
S2306,BUSANDA,
S2307,GORONG'A,
S2308,KISUMWA,
S2309,KWAMSISI,
S2310,SHUME,
S2311,MALIGISU,
S2312,SELEBU,
S2313,MWIGUNDU,
S2314,NYERUMA,
S2315,KANDOTO SAYANSI GIRLS,
S2316,BUHINGU,
S2317,KIPANDE,
S2318,YAKOBI,
S2319,BONGA,
S2320,MANGOTO,
S2321,IGONGWA,
S2322,KIMOCHI,
S2323,MHANDE,
S2324,MBUGANI,
S2325,CANOSSA,
S2326,MANGUANJUKI,
S2327,FOUNTAIN GATE DODOMA,
S2329,NACHUNYU,
S2330,KAGONDO,
S2331,LAKE BABATI,
S2332,AARON HARRIS,
S2333,BRAVO,
S2334,ISLAMIYA,
S2335,YOHANNES,
S2336,UBUNGO MODERN,
S2337,HALUNGU,
S2338,NAMBINZO,
S2339,KO'SIRYAMU,
S2340,HIMO,
S2341,MLIMA MBEYA HIGH SCHOOL,
S2342,STAMARIA SALOME,
S2343,MTUMBA,
S2344,WALIUL ISLAMIC BOYS,
S2345,HELLEN'S,
S2346,NGWELO,
S2347,MWASENGA,
S2348,ILALA ISLAMIC,
S2349,MGOLA,
S2351,UKATA,
S2352,MKUTI MIXED,
S2353,KING DAVID,
S2354,EAGLES,
S2355,NGULUGULU,
S2356,MAJOHE,
S2357,MOUNT KIPENGERE,
S2358,MTAKUJA BEACH,
S2359,MAGHABE,
S2360,MAILISITA,
S2361,MAVANGA,
S2362,NALIMA,
S2363,FARM 17,
S2364,MTAE,
S2365,ANDREW FAZA MEMORIAL,
S2366,KIVULE,
S2367,TOLEDO,
S2368,MAGINDU,
S2369,ULIWA,
S2370,KAFITA,
S2371,BWIREGE,
S2372,NAMAJANI,
S2373,KIJOMBE,
S2374,GHONA,
S2375,KERENGE,
S2376,MUGABE,
S2377,BUNGULWA,
S2378,AIRPORT,
S2379,MAJANI YA CHAI,
S2380,OKAONI,
S2381,TURIANI,
S2384,MWISI,
S2385,KAREMA,
S2386,TLAWI,
S2387,NEEMA,
S2388,KIMBE,
S2389,KIBIRASHI,
S2390,KIKUNDE,
S2391,LUDUGA,
S2392,KAYAO,
S2393,MWASENI,
S2394,MSAFIRI,
S2395,KIWIRA,
S2396,BAMBI,
S2397,BWEJUU,
S2398,HURUMZI,
S2399,JAMBIANI,
S2400,KIBOJE,
S2401,KIDOTI,
S2402,KINYASINI,
S2403,LANGONI,
S2405,MTOPEPO,
S2406,PALE,
S2407,POTOA,
S2408,PWANI MCHANGANI,
S2409,REGEZA MWENDO,
S2410,UKONGORONI,
S2411,CHWALE,
S2412,FURAHA,
S2413,KINOWE,
S2414,MIZINGANI,
S2415,MSUKA,
S2416,MWAMBE,
S2417,PONDEANI,
S2418,SHENGEJUU,
S2420,ZIWANI,
S2421,STAR,
S2422,UMBA,
S2423,KYERWA,
S2424,MKUNDI,
S2425,SUNRISE,
S2427,ISONGOLE,
S2428,MBUJI,
S2429,FUJONI,
S2430,BUMBWINI,
S2431,MABOGINI,
S2433,GANAKO,
S2434,NGUNJA,
S2435,MDIMBA,
S2436,MAUNDO,
S2437,LIENJE,
S2438,CHINYIKA,
S2439,CHIPOGORO,
S2440,MBUGA,
S2441,MTITAA,
S2442,IBIHWA,
S2443,CHIPANGA,
S2444,IDIFU,
S2445,MPWAYUNGU,
S2446,MSAMALO,
S2447,SEGALA,
S2448,MVUMI MISSION,
S2449,BABAYU,
S2450,ITISO,
S2451,MAKWAWA,
S2452,LAMAITI,
S2453,MPUI,
S2455,ELLY'S,
S2456,BUJELA,
S2457,IPONJOLA,
S2458,KIPAUMBELE,
S2459,MNYAKONGO,
S2460,IDUO,
S2461,CHIWE,
S2462,NGOMAI,
S2463,HEMBAHEMBA,
S2464,SONGAMBELE KILIMANI,
S2465,MANG'HAILA,
S2466,KINDAI,
S2467,FURAHIA,
S2468,ILONGA,
S2469,CELINA KOMBANI,
S2470,MAHENGE,
S2471,UPONERA,
S2472,MINEPA,
S2473,ITETE,
S2474,USANGULE,
S2475,MALINYI,
S2476,MBAGALA,
S2478,MSENSE,
S2479,GUBALI,
S2480,KWAMTORO,
S2481,GOIMA,
S2482,LOO,
S2483,KOLO,
S2484,KIKORE,
S2485,MASANGE,
S2486,THAWI,
S2487,KALAMBA,
S2488,KIKILO,
S2489,DALAI,
S2490,SERYA,
S2491,KWALE,
S2493,MWATISI,
S2494,MKAMBA,
S2495,MUNZEZE,
S2497,KIPETA,
S2499,TUSIIME,
S2501,KISIBA,
S2502,MBWENI,
S2503,IBABA,
S2504,MALILI,
S2505,RWEPA'S,
S2506,CARMEL,
S2507,NGOMENI,
S2508,ISENI,
S2509,ENGLISH SPEAKING INT. MUSLIM SCHOOL,
S2510,ISTIQAMA,
S2511,MADISI,
S2512,MOHORO,
S2515,FPCT-TUMAINI,
S2516,GRACE,
S2518,KIWERE,
S2519,SWAYA,
S2520,SELEMBALA,
S2521,MTAKUJA,
S2522,MPONDE,
S2523,SHUNGA,
S2524,MURUSAGAMBA,
S2525,KIRUSHYA,
S2526,BARIKIWA,
S2527,GOODWILL,
S2529,BUGOGWA,
S2530,NYAMANORO,
S2531,KASHISHI,
S2532,ADAM,
S2533,SAMBU,
S2534,GUTA,
S2535,KABULA,
S2537,ILALA,
S2538,MWANANCHI,
S2540,ITEBWA,
S2542,KALANGASA,
S2543,NG'HOBOKO,
S2545,NAMALENGA,
S2546,KELLU HILL,
S2547,LYANDEMBELA,
S2549,ALPHA,
S2550,MLONDWE,
S2551,NGOFILA,
S2552,BUNAMBIYU,
S2553,MWAMADULU,
S2554,IDUKILO,
S2555,MWAKIPOYA,
S2556,KILOLELI,
S2557,BUSIYA,
S2558,SOMAGEDI,
S2559,MAGANZO,
S2560,TALAGA,
S2561,SONGWA,
S2562,WISHITELEJA,
S2563,BULEKELA,
S2564,MWATAGA,
S2565,MATABA,
S2566,NG'HUMBU,
S2567,MWAKALEKA,
S2568,BUSHASHI,
S2569,MWABAYANDA,
S2570,SANGAMWALUGESHA,
S2571,NG'WIGWA,
S2572,KIKOLE,
S2573,KIRANJERANJE,
S2574,MIBUYUNI,
S2575,LIKAWAGE,
S2576,KIBATA,
S2577,MIGURUWE,
S2578,DODOMEZI,
S2579,KIVINJE,
S2580,MTANGA,
S2581,KANDAWALE,
S2582,KIKANDA,
S2583,PANDE,
S2584,NJINJO,
S2585,NAKIU,
S2587,BUHINGO,
S2588,BULEMEJI,
S2589,IDETEMYA,
S2590,KASOLOLO,
S2591,ILUJAMATE,
S2592,KANYELELE,
S2593,MAWEMATATU,
S2594,MWANIKO,
S2595,SHILALO,
S2596,SUMBUGU,
S2597,MISUFINI,
S2598,NAMATULA,
S2599,MLEMBWE,
S2600,KIANGARA,
S2601,HANGAI,
S2602,CHINONGWE,
S2603,LIUGURU,
S2604,CHUNYU,
S2605,MNACHO,
S2606,NAMICHIGA,
S2607,MIPINGO,
S2609,KIWALALA,
S2610,NANGARU,
S2611,NAMANGALE,
S2612,NG'APA,
S2613,NYENGEDI,
S2614,MVULENI,
S2615,MBAWE,
S2616,IMALASEKO,
S2617,KISESA,
S2618,MWANJOLO,
S2619,MWAMISHALI,
S2620,LYUSA,
S2621,ITINJE,
S2622,BUKUNDI,
S2623,MWABUSALU,
S2624,NAMONGE,
S2625,ISANGIJO,
S2626,CHARLOTTE,
S2627,BULEGA,
S2628,MSONGA,
S2629,MULUNGA,
S2630,IDAMBA,
S2631,MUKILIMA,
S2632,NYALUSI,
S2633,MWANGEZA,
S2634,KASELYA,
S2635,KIDARU,
S2636,URUGHU,
S2637,MBELEKESE,
S2638,TULYA,
S2639,KINAMBEU,
S2640,JORMA,
S2641,IBAGA,
S2642,NTWIKE,
S2643,TUMULI,
S2644,KINAMPANDA,
S2645,MTOA,
S2646,KYENGEGE,
S2647,DENIS,
S2648,GUNDA,
S2649,OSP RUHUJI,
S2650,DR.A.M.SHEIN,
S2651,BUKONDO,
S2652,KOM,
S2653,SOVI,
S2655,MARANATHA,
S2656,FPCT-RUO,
S2657,KISUKE,
S2658,BUGISHA,
S2659,MWAMANDI,
S2660,BALOHA,
S2661,LUNGUYA,
S2662,IGWAMANONI,
S2663,BULIGE,
S2664,LIPULI,
S2665,MUHWANA,
S2666,NGONGONGARE,
S2667,OSILIGI,
S2668,BWIRO,
S2669,MURITI,
S2670,NAMAGONDO,
S2671,MATIMBWA,
S2672,ILUNGA,
S2674,LUKANGAO,
S2675,MBIZI,
S2676,IPEPA,
S2677,MGAMA,
S2678,LYASA,
S2679,ILAMBILOLE,
S2680,MIYOMBONI,
S2681,IPOGOLO,
S2682,KIHESA,
S2683,STELLA FARM,
S2684,MAZIWA,
S2685,NSENGA,
S2686,KWANGU,
S2687,RUBANA,
S2688,SENG'WA,
S2689,MFURU,
S2690,MSIMBU,
S2691,KIBUTA,
S2692,GONGONI,
S2693,MWANDEGE BOYS,
S2694,MSHANGANO,
S2695,MSAMARIA,
S2696,ILEMBA,
S2697,IPARAMASA,
S2698,NYARUTEMBO,
S2699,WEMA,
S2700,MAZOMBE,
S2701,LULANZI,
S2702,NYALUMBU,
S2703,KILOLO,
S2704,UKWEGA,
S2705,MNAZI MMOJA,
S2706,KATORO DAY,
S2707,KIKOMELO,
S2708,KARAMAGI,
S2709,KABUGARO,
S2710,RUZINGA,
S2711,RWEMONDO,
S2712,NYANDOTO,
S2713,NYAMUNGA,
S2714,NYABIWE,
S2715,NYAMWAGA,
S2716,ROCHE,
S2717,KURUMWA,
S2718,KIROGO,
S2719,WANINGO,
S2720,TAI,
S2721,KEMAKORERE,
S2722,BUKURA,
S2723,GORIBE,
S2724,PROF. PHILEMON SARUNGI,
S2726,KWADELO,
S2727,CHEMBA,
S2728,PARANGA,
S2729,KELEMA,
S2730,IMBAFI,
S2731,KITEO,
S2732,MNADANI,
S2733,ITEGA,
S2734,NTYUKA,
S2735,LUKUNDO,
S2736,BUIGIRI,
S2737,MPALANGA,
S2738,CHIBELELA,
S2739,MTOMBOZI,
S2740,LUNDI,
S2741,SINGISA,
S2742,MISOZWE,
S2743,DALUNI,
S2744,DUGA,
S2745,MTIMBWANI,
S2746,MWAKIJEMBE,
S2747,KWASHEMSHI,
S2748,PATEMA,
S2749,VIKINDU,
S2750,MKUGILO,
S2751,PANZUO,
S2752,LUKANGA,
S2753,MISITU,
S2754,UGOMBOLWA,
S2755,ZAWADI,
S2756,VINGUNGUTI,
S2757,KITONGA,
S2758,MSONGOLA,
S2759,MKERA,
S2760,KINYAMWEZI,
S2761,KEREZANGE,
S2762,HALISI,
S2763,FURAHA,
S2764,NYEBURU,
S2765,MIGOMBANI,
S2766,KINYEREZI,
S2767,GEREZANI,
S2768,ULONGONI,
S2769,ARI,
S2770,KISUNGU,
S2771,MCHIKICHINI,
S2772,MCHANGANYIKO,
S2773,VIWEGE,
S2774,MSIMBAZI,
S2775,SANGARA,
S2776,MBONDOLE,
S2777,NGUVU MPYA,
S2778,ABUUY JUMAA,
S2779,ZINGIZIWA,
S2780,THEMI,
S2781,IGOMELO,
S2782,NJIRO,
S2783,BUJASHI,
S2785,NYANGUGE,
S2786,NG'HAYA,
S2787,SHISHANI,
S2788,NYANGWE,
S2789,SHIGALA,
S2790,KAHANGARA,
S2791,MWAMANGA,
S2792,SUKUMA,
S2793,SASAJILA,
S2794,NGAITI,
S2795,RUNGWA,
S2796,SANJARANDA,
S2797,IPAMUDA,
S2798,IDODYANDOLE,
S2799,KAMENYANGA,
S2800,ISSEKE,
S2801,KINANGALI,
S2802,MAKANDA,
S2803,TWIGA,
S2804,MUSOMA UTALII,
S2805,DABAGA,
S2806,MAGUU,
S2807,KING'ONGO,
S2808,KISHAMAPANDA,
S2809,MALAMBO,
S2810,SAMUNGE,
S2811,VISIGA,
S2812,MEKOMARIRO,
S2813,KURASINI,
S2814,ENDABASH,
S2815,KIGUGU,
S2817,NOWU,
S2818,SILALODA,
S2819,PHILIP MARMO,
S2820,GETERER,
S2821,DINAMU,
S2822,YAEDA AMPA,
S2823,GOROWA,
S2824,NDEKI,
S2825,LOIBORSOIT,
S2826,KIPAGALO,
S2827,MANG'OTO,
S2828,MOUNT CHAFUKWE,
S2829,IPELELE,
S2830,NYAKALIRO,
S2831,MARIA CONSOLATA,
S2832,TUMONA DAY,
S2833,KWAMNDOLWA,
S2834,ZOMBO,
S2836,MLAMBAI,
S2837,ALENI,
S2838,KWAIKURU,
S2839,KILAMACHO,
S2840,MENGENI,
S2841,NANJARA,
S2842,URAURI,
S2843,KELAMFUA,
S2844,UBAA,
S2845,BOONI,
S2846,MAIN GREENHILL,
S2847,NDUWENI,
S2848,KWALAKAMU,
S2849,MASHATI,
S2850,MAMSERA,
S2851,MEMA,
S2852,UMARINI,
S2853,KAHEUSSERI,
S2854,MBOMAI,
S2855,KIRACHI,
S2856,MAKIIDI,
S2857,MAKI,
S2858,SUA,
S2859,MAFIGA,
S2860,MJIMPYA,
S2861,KAUZENI,
S2862,NANENANE,
S2863,TUBUYU,
S2864,MWANIHANA,
S2865,KWASHUNGU,
S2866,MASAKI,
S2867,BUJINGWA,
S2868,MWASANGA,
S2869,MUHANDU,
S2870,SHIBULA,
S2871,LUKOBE,
S2872,LWANHIMA,
S2873,MATALA,
S2874,NYAMIONGO,
S2875,NYABISARE,
S2876,BARUTI,
S2877,IBRA,
S2878,BRIGHT ANGELS,
S2879,KIDETE,
S2880,OLDONYO LENGAI,
S2881,NANJA,
S2882,RIFT VALLEY,
S2883,IRKISALE,
S2884,OLTINGA,
S2885,OLESOKOINE,
S2886,MTEKENTE,
S2887,MITUNDURUNI,
S2888,MAZAE,
S2889,MWANAKYANGA,
S2890,KIZOTA,
S2891,UMONGA,
S2892,HAZINA,
S2893,MKONZE,
S2894,MAKOLE,
S2895,NG'HONG'HONA,
S2896,IHUMWA,
S2897,NZUGUNI,
S2898,CHIHANGA,
S2899,IPALA,
S2900,ZUZU,
S2901,JAILA,
S2902,MIHAMBWE,
S2903,MWAGI,
S2904,NG'HUNDI,
S2905,BUPAMWA,
S2906,MWANDU,
S2907,OLOKII,
S2908,NKOARISAMBU,
S2909,MUSA,
S2910,OLTURUMET,
S2911,NAMANGA,
S2912,ENGARENABOIR,
S2913,MANG'OLA,
S2914,BARAY,
S2915,KILIMATEMBO,
S2916,GYEKRUMLAMBO,
S2917,BASODESH,
S2918,ARRITSAAYO,
S2919,QASH,
S2920,VIHOKOLI,
S2921,ISANGU,
S2922,MPAKANI,
S2923,MSANKWI,
S2924,NANSWILU,
S2925,NALYELYE,
S2926,KAPELE,
S2927,CHITETE,
S2928,NDUGU,
S2929,BARA,
S2930,IGANYA,
S2931,IVUNA,
S2932,IDIMI,
S2933,SHIWINGA,
S2934,MSANGAWALE,
S2935,IMAGE-VOSA,
S2936,BAGA,
S2937,HEMTOYE,
S2938,KITALA,
S2939,KIVILICHA,
S2940,KWAMONGO,
S2941,KWEHANGALA,
S2942,KWEMASHAI,
S2943,KWEULASI,
S2944,MAGAMBA,
S2945,MIBUKWE,
S2946,MSALE,
S2947,NGULWI,
S2948,MASANGE JUU,
S2949,MAZASHAI,
S2950,MAZUMBAI,
S2951,MBWEI,
S2952,MDANDO,
S2953,KIRETI,
S2954,BALOZI MSHANGAMA,
S2955,MTUMBI,
S2956,BIASHARA BARIADI,
S2957,KIDINDA,
S2958,NYASOSI,
S2959,MWAMLAPA,
S2960,NG'WANG'WALI,
S2961,ITUBUKILO,
S2962,MBITI,
S2963,SAKWE,
S2964,MISWAKI,
S2965,LUNG'WA,
S2966,CHINAMILI,
S2967,BUDALABUJIGA,
S2968,LAGANGABILILI,
S2969,HABIYA,
S2970,INALO,
S2971,KINANG'WELI,
S2972,BUNAMHALA MBUGANI,
S2973,MWALUSHU,
S2974,IGAGANULWA,
S2975,IKINABUSHU,
S2976,IKUNGULYABASHASHI,
S2977,KILABELA,
S2978,BYUNA,
S2979,IKINDILO,
S2980,IKUNGULIPU,
S2981,IDOSELO,
S2982,BUKINGWAMINZI,
S2983,MWAKILANGI,
S2984,SUNZULA,
S2985,MADILANA,
S2986,SHISHANI,
S2987,NDOLELEJI,
S2988,MWAMTANI,
S2989,SAGATA,
S2990,CHENGE,
S2991,GUDUWI,
S2992,GEGEDI,
S2993,BANEMHI,
S2994,IBULYU,
S2995,KASOLI,
S2996,NYAWA,
S2997,NKINDWABIYE,
S2998,BULUNDE,
S2999,MAMBALI,
S3000,KIEMBESAMAKI 'A' ISLAMIC,
S3001,BUKENE,
S3002,BUGWANDEGE,
S3003,NKINIZIWA,
S3004,MIGUWA,
S3005,KARITU,
S3006,SEMEMBELA,
S3007,MAGENGATI,
S3008,IKINDWA,
S3009,MOGWA,
S3010,MWAKASHANHALA,
S3011,IJANIJA,
S3012,ISANZU,
S3013,BUDUSHI,
S3014,MIRAMBO ITOBO,
S3015,MWANGOYE,
S3016,MPAMANTWA,
S3017,GEMBE,
S3018,SALAWE,
S3019,LYABUSALU,
S3020,KASELYA,
S3021,ISELA,
S3022,ILOLA,
S3023,ITWANGI,
S3024,MWANTINI,
S3025,TINDE,
S3026,MASENGWA,
S3027,IHUGI,
S3028,MISHEPO,
S3029,SHINGITA,
S3030,USANDA,
S3031,MWINUKO,
S3032,KABUHORO,
S3033,MNARANI,
S3034,MTONI,
S3035,IBINZA,
S3036,LUCHELELE,
S3037,NYAMAGANA,
S3038,NYAKURUNDUMA,
S3039,SHAMALIWA,
S3040,MAPANGO,
S3041,NUNDU,
S3042,KANGAYE,
S3043,NYASAKA,
S3044,MLIMANI,
S3045,IBUNGILO,
S3046,MIRONGO,
S3047,NYAKABUNGO,
S3048,KILOLELI,
S3049,IGELEGELE,
S3050,MPUNGUZI,
S3051,RUGU,
S3052,NYAKASIMBI,
S3053,RUICHO,
S3054,NONO,
S3055,KAWELA,
S3056,KIRURUMA,
S3057,MUKIRE,
S3058,KIMULI,
S3059,IGURWA,
S3060,KAMULI,
S3061,NAKAKE,
S3062,BUSINDE,
S3063,ISINGIRO,
S3064,NYABISHENGE,
S3065,MURONGO,
S3066,BUGOMORA,
S3068,RASESA,
S3069,MKOMBOLE,
S3070,MRUWIA,
S3071,IWA,
S3072,MASOKA,
S3073,MANGI SABAS,
S3074,TPC,
S3075,CYRILI CHAMI,
S3076,MSIRIWA,
S3077,KOKIRIE,
S3078,ORIA,
S3079,MPIRANI,
S3081,MARLEX,
S3082,TEMA,
S3083,MRERENI,
S3084,RUKIMA,
S3085,KISAM,
S3086,MIERESINI,
S3087,BIRO,
S3088,NGOHERANGA,
S3089,GOBA MPAKANI,
S3090,MANZESE,
S3091,KIBAMBA,
S3092,KINENG'ENE,
S3093,KANANURA,
S3094,CHAMAGUHA,
S3095,MUHUKURU,
S3096,MUNDINDI,
S3097,DYNAMIC HIGH SCHOOL,
S3098,MWAKILYAMBITI,
S3099,DOMA,
S3100,MARSHI,
S3101,KENI,
S3102,ITEZI,
S3103,DR. MEZGER,
S3105,HOGORO,
S3106,MAGULILWA,
S3107,KISING'A,
S3108,SAWALA,
S3109,KALEMA,
S3110,CHINGUNGWE,
S3111,ANGAZA,
S3112,NYANTAKARA,
S3113,ANNA ABDALAH,
S3114,MARATANI,
S3115,MARIKA,
S3116,MBUYUNI,
S3118,CHIPUPUTA,
S3119,NANGOMBA,
S3120,NANDETE,
S3121,MKALAPA,
S3122,NAPACHO,
S3123,SENGENYA,
S3124,NAMATUTWE,
S3125,LUHAGARA,
S3126,LULI,
S3127,LITUMBANDYOSI,
S3128,LINDA,
S3129,KIHANGI MAHUKA,
